order_reference,product_name,quantity,unit_price,line_total
ORD_0108,Mug,1.0,92.79,92.79
ORD_0276,Storage Box,8.0,27.43,109.72
ORD_1079,Running Shoes,7.0,19.47,136.29
ORD_0172,Laptop,6.0,20.0,120.0
ORD_0102,Doormat,6.0,119.9,719.4
ORD_0461,Honey,3.0,3.42,10.26
ORD_0866,Laundry Basket,10.0,119.13,1191.3
ORD_1083,Swim Goggles,,20.0,
ORD_0524,Mascara,9.0,27.26,245.34
ORD_0275,Chocolate,10.0,13.22,132.2
ORD_0147,Rice,4.0,16.12,64.48
ORD_0728,Conditioner,,38.22,
ORD_0201,Face Cream,7.0,23.96,167.72
ORD_0192,Sweater,1.0,132.17,132.17
ORD_1068,Shampoo,7.0,48.94,342.58
ORD_0627,Foundation,6.0,41.65,249.9
ORD_0817,Headphones,10.0,750.23,7502.3
ORD_0957,Toothbrush,3.0,77.28,231.84
ORD_0118,Cycling Gloves,10.0,204.17,2041.7
ORD_0090,Clock,5.0,137.5,687.5
ORD_1162,Blanket,5.0,37.47,187.35
ORD_1041,Vase,10.0,74.99,749.9
ORD_0330,Hoodie,5.0,158.66,793.3
ORD_0012,Toothbrush,7.0,77.28,540.96
ORD_0216,Scarf,10.0,142.73,1427.3
ORD_0095,Fitness Tracker,1.0,228.04,228.04
ORD_0339,Yoga Mat,,15.35,
ORD_0647,Lamp,7.0,129.35,905.45
ORD_0661,Candle,,,
ORD_1105,Cutting Board,6.0,37.79,226.74
ORD_0374,Nuts,6.0,29.61,177.66
ORD_0976,Granola,8.0,3.28,26.24
ORD_0892,Jeans,10.0,,
ORD_0710,Soup,10.0,26.96,269.6
ORD_0466,Knee Pads,9.0,37.22,334.98
ORD_0758,Cushion,9.0,6.27,56.43
ORD_0503,Hoodie,6.0,158.66,951.96
ORD_0504,Leggings,,21.18,
ORD_1113,Mouse,,923.37,
ORD_0395,Oats,7.0,11.67,81.69
ORD_0489,Rug,9.0,81.5,733.5
ORD_0047,Sunscreen,1.0,40.27,40.27
ORD_0778,Lamp,9.0,129.35,989.53
ORD_1040,Protein Bar,6.0,6.97,48.09
ORD_0711,Gamepad,7.0,1043.03,7301.21
ORD_0401,Instant Noodles,10.0,29.39,293.9
ORD_0192,Shorts,,151.9,
ORD_0372,Mirror,5.0,34.64,173.2
ORD_0065,Laundry Basket,10.0,119.13,1191.3
ORD_0964,Dried Fruit,2.0,20.0,40.0
ORD_0651,USB Hub,5.0,107.53,537.65
ORD_0596,Picture Frame,10.0,88.73,887.3
ORD_0074,Running Shoes,4.0,,
ORD_0317,Coasters,9.0,113.24,1019.16
ORD_1028,Mirror,6.0,34.64,207.84
ORD_0981,Blanket,,,
ORD_1110,Tomato Sauce,6.0,11.48,103.32
ORD_0695,Jump Rope,4.0,112.2,516.12
ORD_0250,Power Bank,9.0,266.91,2402.19
ORD_0856,T-Shirt,1.0,,
ORD_0391,Laptop,5.0,20.0,150.0
ORD_0335,Sunscreen,2.0,40.27,80.54
ORD_0358,Headphones,,750.23,
ORD_0118,Coat Hanger,,87.64,
ORD_0071,Foam Roller,10.0,77.79,777.9
ORD_0445,Sunscreen,9.0,40.27,362.43
ORD_0629,Mug,7.0,92.79,649.53
ORD_0734,Skipping Rope,2.0,152.47,304.94
ORD_0541,Deodorant,5.0,49.92,249.6
ORD_0429,Protein Bar,8.0,6.97,55.76
ORD_1058,Running Shoes,5.0,19.47,97.35
ORD_0952,Keyboard,5.0,20.0,100.0
ORD_0137,Tomato Sauce,4.0,11.48,45.92
ORD_0850,Dumbbell,6.0,180.1,1080.6
ORD_0883,Rice,8.0,16.12,128.96
ORD_0982,Monitor,4.0,548.49,2193.96
ORD_0688,Hair Oil,3.0,20.0,60.0
ORD_0827,Football,,122.47,
ORD_0279,Laundry Basket,1.0,119.13,119.13
ORD_0931,Eye Cream,,11.08,
ORD_0727,Face Mask,6.0,52.96,476.64
ORD_0546,Chocolate,1.0,13.22,13.22
ORD_0594,Keyboard,7.0,20.0,70.0
ORD_0990,Granola,7.0,3.28,22.96
ORD_0711,Graphics Card,3.0,289.49,868.47
ORD_1160,Jeans,5.0,20.0,100.0
ORD_0372,Granola,1.0,3.28,3.28
ORD_0935,Smartphone,7.0,945.45,6618.15
ORD_0626,Mirror,6.0,34.64,207.84
ORD_0052,Crackers,8.0,24.01,192.08
ORD_0997,Tennis Racket,7.0,,
ORD_0995,Chocolate,3.0,13.22,39.66
ORD_0402,Soap Dispenser,8.0,71.41,571.28
ORD_0615,Rice,2.0,16.12,32.24
ORD_1183,Dress,9.0,65.57,590.13
ORD_0001,Skirt,2.0,136.95,273.9
ORD_1176,Jam,2.0,7.71,15.42
ORD_0995,Dried Fruit,2.0,,
ORD_0620,Sweater,7.0,132.17,925.19
ORD_0766,Vase,7.0,,
ORD_0342,Mascara,1.0,27.26,27.26
ORD_0715,Body Lotion,6.0,18.63,111.78
ORD_0590,Smartwatch,3.0,576.28,1728.84
ORD_0164,Dried Fruit,2.0,20.0,40.0
ORD_0137,Toothpaste,1.0,20.0,20.0
ORD_0701,Dress,10.0,65.57,655.7
ORD_0867,Laundry Basket,9.0,119.13,1072.17
ORD_0188,Gamepad,2.0,,
ORD_0838,Foundation,4.0,41.65,166.6
ORD_1155,Badminton Set,7.0,178.08,1246.56
ORD_0780,Blanket,3.0,37.47,112.41
ORD_1122,Coat,5.0,130.08,650.4
ORD_1033,SSD Drive,10.0,819.93,8199.3
ORD_0452,Crackers,10.0,24.01,240.1
ORD_0131,Vase,1.0,74.99,74.99
ORD_0410,Gym Bag,9.0,133.33,1199.97
ORD_1016,Hat,1.0,165.24,165.24
ORD_0592,Face Mask,1.0,52.96,60.9
ORD_0684,Polo Shirt,8.0,138.95,1111.6
ORD_0805,Toothbrush,3.0,77.28,231.84
ORD_0536,Blazer,7.0,,
ORD_0154,Gym Bag,2.0,133.33,266.66
ORD_1195,Yoga Mat,3.0,15.35,46.05
ORD_0936,Storage Box,1.0,27.43,27.43
ORD_0986,Olive Oil,8.0,15.63,125.04
ORD_1097,Leggings,6.0,21.18,127.08
ORD_0085,Serum,4.0,51.72,206.88
ORD_0183,Lamp,3.0,129.35,329.84
ORD_1167,Router,3.0,173.62,781.29
ORD_0561,Rice,3.0,16.12,48.36
ORD_0983,Blanket,,37.47,
ORD_0655,Lip Balm,3.0,41.42,124.26
ORD_0364,Oats,9.0,11.67,105.03
ORD_0499,Deodorant,9.0,49.92,516.67
ORD_0718,Router,10.0,173.62,868.1
ORD_0039,Nuts,7.0,29.61,207.27
ORD_0497,Socks,6.0,68.84,413.04
ORD_0974,Deodorant,7.0,49.92,401.86
ORD_0982,Knee Pads,7.0,37.22,260.54
ORD_0750,Rice,9.0,16.12,145.08
ORD_0921,Water Bottle,5.0,21.73,108.65
ORD_0722,Cushion,10.0,6.27,62.7
ORD_0686,Sunscreen,,40.27,
ORD_0049,Fitness Tracker,3.0,228.04,684.12
ORD_0958,Dried Fruit,4.0,20.0,80.0
ORD_0708,Kitchen Timer,1.0,72.94,72.94
ORD_1185,Swim Goggles,1.0,20.0,20.0
ORD_0207,Picture Frame,7.0,88.73,621.11
ORD_0016,Toner,8.0,20.0,160.0
ORD_0661,Cereal,9.0,7.98,82.59
ORD_0132,Yoga Mat,9.0,15.35,138.15
ORD_1156,Boots,,20.0,
ORD_1134,Resistance Band,3.0,267.11,801.33
ORD_1121,Storage Box,1.0,27.43,13.71
ORD_0493,Tennis Racket,7.0,254.89,1784.23
ORD_1149,Shorts,7.0,151.9,1063.3
ORD_1132,Storage Box,7.0,27.43,192.01
ORD_0894,Cereal,8.0,7.98,95.76
ORD_0311,Instant Noodles,6.0,29.39,176.34
ORD_0739,Razor,3.0,62.25,186.75
ORD_1194,Smart TV,7.0,563.86,3947.02
ORD_0889,Sunscreen,,40.27,
ORD_0994,T-Shirt,3.0,20.0,60.0
ORD_0546,Shower Gel,6.0,31.86,191.16
ORD_0414,Laptop,7.0,20.0,161.0
ORD_0251,Charger,2.0,1142.39,2284.78
ORD_0823,Crackers,9.0,24.01,216.09
ORD_0759,Water Bottle,9.0,,
ORD_1165,Toner,4.0,20.0,80.0
ORD_1063,Swim Goggles,5.0,20.0,150.0
ORD_0420,Tomato Sauce,6.0,11.48,68.88
ORD_0814,USB Hub,2.0,107.53,215.06
ORD_0029,Body Lotion,9.0,18.63,167.67
ORD_0268,Laundry Basket,4.0,119.13,476.52
ORD_0165,Mascara,,27.26,
ORD_0958,Router,7.0,173.62,1215.34
ORD_0477,Bicycle Helmet,3.0,,
ORD_0318,Knee Pads,9.0,37.22,334.98
ORD_1094,Cutting Board,,37.79,
ORD_0684,Hat,3.0,165.24,743.58
ORD_0212,Soup,2.0,26.96,53.92
ORD_0245,Vase,1.0,74.99,74.99
ORD_0748,Power Bank,6.0,266.91,1601.46
ORD_0442,Football,9.0,122.47,1102.23
ORD_0697,Hat,1.0,165.24,165.24
ORD_0272,Jacket,2.0,15.78,31.56
ORD_0377,Honey,4.0,3.42,13.68
ORD_0744,Towel,3.0,142.76,428.28
ORD_0266,Serum,10.0,51.72,517.2
ORD_0926,Socks,10.0,68.84,688.4
ORD_0226,Olive Oil,1.0,15.63,7.82
ORD_0497,Storage Box,,27.43,
ORD_0921,Protein Bar,6.0,6.97,41.82
ORD_0340,Charger,6.0,1142.39,6854.34
ORD_0389,T-Shirt,3.0,20.0,60.0
ORD_0975,Gym Bag,7.0,133.33,933.31
ORD_0638,Swim Goggles,4.0,20.0,80.0
ORD_1082,Blazer,5.0,88.9,444.5
ORD_0577,Peanut Butter,1.0,28.1,28.1
ORD_0701,Microphone,10.0,779.69,7796.9
ORD_0597,Smartphone,2.0,,
ORD_0003,Sneakers,9.0,,
ORD_0882,Coat,3.0,130.08,390.24
ORD_0943,Face Mask,8.0,52.96,423.68
ORD_0564,Dumbbell,3.0,180.1,540.3
ORD_0905,Olive Oil,8.0,15.63,125.04
ORD_1166,Dumbbell,6.0,180.1,1080.6
ORD_0676,Eye Cream,3.0,11.08,33.24
ORD_1010,Hat,2.0,165.24,380.05
ORD_0376,Hat,7.0,165.24,1156.68
ORD_0324,Candle,2.0,127.47,254.94
ORD_0146,Kitchen Timer,6.0,72.94,437.64
ORD_0293,Dried Fruit,1.0,20.0,20.0
ORD_0432,Sweater,6.0,132.17,793.02
ORD_0705,Serum,8.0,51.72,413.76
ORD_0949,Plant Pot,,118.04,
ORD_0760,Microphone,4.0,779.69,3118.76
ORD_1118,Headphones,5.0,750.23,3751.15
ORD_0585,Mug,,92.79,
ORD_0101,Lamp,7.0,129.35,905.45
ORD_0136,Jump Rope,,112.2,
ORD_0422,Granola,,3.28,
ORD_0610,Shampoo,5.0,48.94,244.7
ORD_0281,Shampoo,,,
ORD_0399,Face Mask,7.0,52.96,370.72
ORD_0312,Olive Oil,,15.63,
ORD_0817,Cycling Gloves,6.0,204.17,1225.02
ORD_0964,Shower Gel,3.0,31.86,95.58
ORD_1063,Smartphone,2.0,945.45,1890.9
ORD_0655,Blanket,3.0,37.47,112.41
ORD_1164,Olive Oil,6.0,15.63,93.78
ORD_1005,Cycling Gloves,1.0,204.17,204.17
ORD_0529,Power Bank,1.0,266.91,266.91
ORD_0187,Shampoo,2.0,48.94,97.88
ORD_0061,Smartphone,9.0,945.45,8509.05
ORD_0309,Face Mask,5.0,52.96,264.8
ORD_0566,Yoga Mat,8.0,15.35,122.8
ORD_0886,Laundry Basket,9.0,119.13,1072.17
ORD_0939,Mouse,10.0,,
ORD_0294,Tea,3.0,3.37,10.11
ORD_0982,Instant Noodles,2.0,29.39,58.78
ORD_0817,Smartphone,5.0,,
ORD_0153,Sports Watch,10.0,35.57,355.7
ORD_0816,Towel,10.0,142.76,713.8
ORD_0710,Webcam,9.0,1047.62,9428.58
ORD_0351,Swimwear,3.0,,
ORD_0807,Shampoo,3.0,48.94,146.82
ORD_0011,SSD Drive,3.0,819.93,2459.79
ORD_0054,Socks,,68.84,
ORD_1086,Smart TV,8.0,563.86,3834.25
ORD_0226,Jump Rope,4.0,112.2,448.8
ORD_1086,Biscuits,5.0,29.25,146.25
ORD_0346,Gloves,5.0,14.13,105.98
ORD_0573,Candle,1.0,127.47,108.35
ORD_0799,Polo Shirt,,138.95,
ORD_1024,Chocolate,3.0,13.22,39.66
ORD_1185,Charger,5.0,1142.39,5711.95
ORD_0645,USB Hub,6.0,107.53,645.18
ORD_0823,Skirt,10.0,136.95,1369.5
ORD_0981,Mirror,4.0,34.64,138.56
ORD_0325,Soup,8.0,26.96,215.68
ORD_1177,Swim Goggles,3.0,20.0,60.0
ORD_0564,Mascara,1.0,27.26,23.17
ORD_0894,Dumbbell,,180.1,
ORD_0747,Skipping Rope,10.0,152.47,1524.7
ORD_0772,Cereal,,7.98,
ORD_0885,Basketball,,20.0,
ORD_1131,Bicycle Helmet,,293.98,
ORD_0226,Keyboard,7.0,20.0,140.0
ORD_0139,Resistance Band,2.0,,
ORD_0508,Serum,1.0,51.72,59.48
ORD_0825,Knee Pads,10.0,37.22,372.2
ORD_0288,Oats,1.0,,
ORD_0939,Candle,,127.47,
ORD_0503,Cereal,7.0,7.98,55.86
ORD_0218,Face Cream,5.0,23.96,179.7
ORD_0702,Honey,7.0,3.42,23.94
ORD_0937,Badminton Set,8.0,178.08,1424.64
ORD_0773,Dumbbell,1.0,180.1,180.1
ORD_0974,USB Hub,2.0,107.53,215.06
ORD_0065,Olive Oil,,15.63,
ORD_0147,Perfume,10.0,9.51,95.1
ORD_0292,Yoga Mat,1.0,15.35,7.67
ORD_0753,Doormat,1.0,119.9,119.9
ORD_0032,Lip Balm,1.0,41.42,41.42
ORD_0485,Laundry Basket,8.0,119.13,953.04
ORD_1014,Dress,3.0,65.57,196.71
ORD_0506,Jacket,9.0,15.78,142.02
ORD_0425,Mascara,5.0,27.26,136.3
ORD_0272,Doormat,8.0,119.9,815.32
ORD_0453,Knee Pads,9.0,37.22,334.98
ORD_0259,Hat,7.0,165.24,1156.68
ORD_0054,Mirror,10.0,34.64,346.4
ORD_1071,Graphics Card,1.0,289.49,289.49
ORD_0727,Oats,8.0,11.67,93.36
ORD_0689,Picture Frame,1.0,88.73,88.73
ORD_1123,Shampoo,7.0,48.94,342.58
ORD_0901,Cushion,8.0,6.27,50.16
ORD_0655,Nuts,6.0,29.61,177.66
ORD_1044,Router,3.0,173.62,520.86
ORD_0419,Rice,2.0,16.12,32.24
ORD_0690,Dumbbell,1.0,180.1,180.1
ORD_0364,Yoga Mat,,15.35,
ORD_0850,T-Shirt,7.0,20.0,140.0
ORD_0105,Knee Pads,5.0,37.22,279.15
ORD_0367,Serum,1.0,51.72,51.72
ORD_0062,Toothbrush,7.0,77.28,459.82
ORD_1169,Mascara,3.0,27.26,81.78
ORD_0216,Charger,3.0,1142.39,3427.17
ORD_1154,Shower Gel,6.0,31.86,191.16
ORD_0344,Nail Polish,10.0,43.42,369.07
ORD_0155,Cushion,10.0,6.27,62.7
ORD_0003,Running Shoes,4.0,19.47,77.88
ORD_0160,Crackers,1.0,24.01,24.01
ORD_0258,Laptop,9.0,20.0,180.0
ORD_0057,Dumbbell,8.0,180.1,1440.8
ORD_1087,Coffee,1.0,9.46,9.46
ORD_0781,Biscuits,1.0,29.25,29.25
ORD_0321,Hair Oil,5.0,20.0,100.0
ORD_0744,Biscuits,7.0,29.25,204.75
ORD_0562,Gamepad,2.0,1043.03,2086.06
ORD_0373,Dress,9.0,65.57,590.13
ORD_1144,Swim Goggles,9.0,20.0,180.0
ORD_1067,Jeans,6.0,20.0,120.0
ORD_1174,Gloves,4.0,14.13,56.52
ORD_0893,Face Cream,1.0,23.96,23.96
ORD_1148,Storage Box,2.0,27.43,54.86
ORD_1113,Nuts,9.0,29.61,266.49
ORD_0449,Jacket,7.0,15.78,110.46
ORD_0329,Sunscreen,6.0,40.27,241.62
ORD_0580,Microphone,6.0,779.69,4678.14
ORD_0842,Honey,,3.42,
ORD_0952,Socks,3.0,68.84,206.52
ORD_0703,Lip Balm,9.0,41.42,372.78
ORD_0769,Socks,6.0,68.84,413.04
ORD_0635,Biscuits,4.0,29.25,117.0
ORD_0988,Biscuits,6.0,29.25,175.5
ORD_0921,Foundation,9.0,41.65,374.85
ORD_0144,Belt,10.0,53.41,534.1
ORD_0738,Shower Gel,3.0,31.86,95.58
ORD_0170,Boots,10.0,20.0,200.0
ORD_0521,Sweater,7.0,132.17,925.19
ORD_0199,Cardigan,,131.63,
ORD_0040,Laundry Basket,,119.13,
ORD_0534,Soap Dispenser,3.0,71.41,214.23
ORD_0955,Blanket,2.0,37.47,74.94
ORD_0984,Plant Pot,8.0,,
ORD_1190,Jam,10.0,7.71,77.1
ORD_1148,Perfume,8.0,9.51,76.08
ORD_0975,Kitchen Timer,5.0,72.94,364.7
ORD_0914,Yoga Mat,6.0,15.35,92.1
ORD_0038,Tomato Sauce,,11.48,
ORD_1200,Storage Box,5.0,27.43,137.15
ORD_0328,Body Lotion,4.0,18.63,74.52
ORD_1200,Face Mask,,52.96,
ORD_0914,Hair Oil,7.0,20.0,140.0
ORD_0454,Resistance Band,10.0,267.11,3071.77
ORD_1199,Blanket,6.0,37.47,224.82
ORD_0037,USB Hub,9.0,107.53,1112.94
ORD_0973,Toner,4.0,20.0,80.0
ORD_0796,Soup,10.0,26.96,229.16
ORD_0973,Toner,3.0,20.0,60.0
ORD_0593,Lamp,7.0,129.35,905.45
ORD_0358,Sweater,2.0,132.17,264.34
ORD_1138,Foundation,3.0,41.65,124.95
ORD_1064,Cutting Board,1.0,37.79,37.79
ORD_1103,Sweater,1.0,132.17,132.17
ORD_0224,Sunscreen,5.0,40.27,201.35
ORD_0076,Yoga Mat,4.0,15.35,61.4
ORD_0277,Microphone,3.0,,
ORD_1080,Coat,,130.08,
ORD_0899,Charger,7.0,1142.39,7996.73
ORD_0318,Crackers,3.0,24.01,72.03
ORD_0349,Doormat,3.0,119.9,359.7
ORD_0115,Coasters,6.0,113.24,679.44
ORD_0698,Eye Cream,1.0,11.08,11.08
ORD_0868,Perfume,1.0,9.51,10.94
ORD_1064,Mascara,5.0,27.26,136.3
ORD_0040,Running Shoes,7.0,,
ORD_0708,Skipping Rope,9.0,152.47,1372.23
ORD_0912,Dried Fruit,8.0,20.0,160.0
ORD_0216,Gym Bag,4.0,133.33,533.32
ORD_0943,Speaker,3.0,,
ORD_1171,Scarf,2.0,142.73,285.46
ORD_0336,Shower Gel,5.0,31.86,183.19
ORD_1192,Body Lotion,1.0,,
ORD_0092,Swimwear,10.0,130.23,1302.3
ORD_0353,Monitor,9.0,548.49,4936.41
ORD_0571,Instant Noodles,1.0,29.39,29.39
ORD_0816,Conditioner,3.0,38.22,114.66
ORD_0101,Serum,10.0,51.72,517.2
ORD_0781,Mug,10.0,92.79,927.9
ORD_0633,Coat Hanger,3.0,87.64,262.92
ORD_0363,Badminton Set,,178.08,
ORD_0557,Body Lotion,8.0,18.63,149.04
ORD_0224,Gloves,1.0,14.13,14.13
ORD_0659,Hoodie,10.0,158.66,1586.6
ORD_0381,Toothbrush,4.0,77.28,309.12
ORD_1100,Headphones,5.0,750.23,3751.15
ORD_0517,Shower Gel,7.0,31.86,223.02
ORD_1101,Toner,1.0,20.0,20.0
ORD_1194,Water Bottle,8.0,21.73,173.84
ORD_0356,Hat,4.0,,
ORD_0191,Skipping Rope,9.0,152.47,1372.23
ORD_0896,Webcam,7.0,1047.62,7333.34
ORD_1055,Shorts,9.0,,
ORD_0422,Crackers,8.0,24.01,192.08
ORD_1140,Shorts,3.0,151.9,455.7
ORD_0293,Picture Frame,3.0,88.73,266.19
ORD_0598,Protein Bar,,6.97,
ORD_0314,Picture Frame,6.0,88.73,532.38
ORD_0700,Foundation,2.0,41.65,83.3
ORD_0955,Pasta,1.0,13.78,13.78
ORD_0007,Shampoo,7.0,48.94,342.58
ORD_0410,Dress,5.0,65.57,327.85
ORD_1072,Protein Bar,5.0,6.97,34.85
ORD_0133,Fitness Tracker,7.0,228.04,1596.28
ORD_0557,Chocolate,4.0,,
ORD_0826,Vase,,74.99,
ORD_0325,Gamepad,6.0,1043.03,6258.18
ORD_0019,Router,,173.62,
ORD_0095,Yoga Mat,10.0,15.35,153.5
ORD_0518,Charger,5.0,,
ORD_0972,Doormat,10.0,119.9,1798.5
ORD_0711,Sunscreen,3.0,40.27,120.81
ORD_0761,Toothbrush,7.0,77.28,540.96
ORD_0263,Keyboard,6.0,20.0,120.0
ORD_1055,Kitchen Timer,,72.94,
ORD_0535,Olive Oil,6.0,15.63,93.78
ORD_0332,Shampoo,5.0,48.94,244.7
ORD_0426,Jump Rope,4.0,112.2,448.8
ORD_0672,Nuts,3.0,29.61,102.15
ORD_0363,Socks,7.0,68.84,481.88
ORD_0082,Smartwatch,2.0,576.28,1152.56
ORD_0847,Chocolate,6.0,,
ORD_0356,Dried Fruit,8.0,20.0,160.0
ORD_0589,Mouse,,923.37,
ORD_0295,Cereal,1.0,7.98,7.98
ORD_1070,Sweater,8.0,132.17,1057.36
ORD_0516,Scarf,6.0,142.73,856.38
ORD_1137,Vase,7.0,74.99,524.93
ORD_0017,Socks,,68.84,
ORD_0360,Tomato Sauce,6.0,11.48,68.88
ORD_0866,Jump Rope,6.0,112.2,1009.8
ORD_0700,Shampoo,2.0,48.94,97.88
ORD_0448,Smartwatch,3.0,576.28,1728.84
ORD_0856,Coat,3.0,130.08,390.24
ORD_0365,Speaker,10.0,1049.85,10498.5
ORD_0597,Tea,3.0,3.37,10.11
ORD_0675,Tomato Sauce,7.0,11.48,80.36
ORD_1008,Lip Balm,,41.42,
ORD_0711,Tennis Racket,10.0,254.89,2548.9
ORD_1095,Tablet,9.0,,
ORD_0467,Coasters,5.0,113.24,651.13
ORD_0817,Mug,8.0,92.79,742.32
ORD_0414,Jam,4.0,7.71,30.84
ORD_0586,Shower Gel,7.0,31.86,223.02
ORD_0956,Tennis Racket,8.0,254.89,2039.12
ORD_0994,Water Bottle,1.0,21.73,21.73
ORD_0572,Toner,8.0,20.0,136.0
ORD_0335,T-Shirt,5.0,20.0,100.0
ORD_1199,Polo Shirt,,138.95,
ORD_0764,Power Bank,,266.91,
ORD_0189,Lamp,9.0,129.35,1164.15
ORD_0743,Soup,4.0,26.96,107.84
ORD_0037,Skirt,1.0,136.95,136.95
ORD_0218,Smartphone,5.0,945.45,4018.16
ORD_0989,Kitchen Timer,5.0,72.94,364.7
ORD_0686,Face Cream,7.0,23.96,83.86
ORD_0278,Gym Bag,7.0,133.33,933.31
ORD_0916,Nuts,5.0,29.61,148.05
ORD_0484,Hoodie,1.0,158.66,158.66
ORD_0948,Eye Cream,10.0,11.08,110.8
ORD_0246,Crackers,6.0,24.01,144.06
ORD_0575,Perfume,10.0,9.51,47.55
ORD_0731,Hat,3.0,165.24,495.72
ORD_0192,Plant Pot,7.0,118.04,826.28
ORD_1041,Speaker,4.0,1049.85,4199.4
ORD_0819,Soup,1.0,26.96,26.96
ORD_0524,Laptop,9.0,,
ORD_0814,Kitchen Timer,10.0,72.94,729.4
ORD_0918,Monitor,8.0,548.49,4387.92
ORD_1153,Smartwatch,10.0,576.28,2881.4
ORD_0401,Pasta,7.0,13.78,96.46
ORD_0886,Router,7.0,173.62,1215.34
ORD_0705,Smartphone,10.0,945.45,9454.5
ORD_0321,Laundry Basket,4.0,119.13,476.52
ORD_0078,Smartwatch,8.0,576.28,4610.24
ORD_0022,Toothbrush,10.0,77.28,656.88
ORD_0799,Candle,4.0,127.47,509.88
ORD_0474,Picture Frame,8.0,88.73,709.84
ORD_0746,Skipping Rope,,152.47,
ORD_1158,Sneakers,6.0,113.26,679.56
ORD_1144,SSD Drive,9.0,819.93,7379.37
ORD_0210,Headphones,8.0,750.23,6001.84
ORD_0306,Face Mask,,52.96,
ORD_0951,Smartwatch,3.0,576.28,1728.84
ORD_0704,Coat Hanger,1.0,,
ORD_0829,Keyboard,3.0,20.0,60.0
ORD_0687,Polo Shirt,7.0,138.95,972.65
ORD_0463,Instant Noodles,7.0,29.39,236.59
ORD_1053,Jacket,4.0,15.78,63.12
ORD_0285,Peanut Butter,5.0,28.1,140.5
ORD_0230,Cutting Board,1.0,37.79,37.79
ORD_0716,Biscuits,9.0,,
ORD_0664,Cardigan,4.0,131.63,526.52
ORD_1052,Foam Roller,9.0,77.79,700.11
ORD_0763,Smartphone,2.0,945.45,1890.9
ORD_0948,Peanut Butter,9.0,28.1,252.9
ORD_0381,Toner,10.0,20.0,200.0
ORD_0194,Dried Fruit,6.0,20.0,120.0
ORD_1197,Coffee,5.0,9.46,23.65
ORD_0460,Picture Frame,4.0,88.73,354.92
ORD_0675,T-Shirt,8.0,20.0,160.0
ORD_1031,Skipping Rope,5.0,152.47,762.35
ORD_0029,Conditioner,3.0,,
ORD_1006,Chocolate,7.0,13.22,92.54
ORD_0907,Soap Dispenser,6.0,71.41,428.46
ORD_1057,Hoodie,5.0,158.66,793.3
ORD_0270,Router,4.0,173.62,694.48
ORD_0502,Soup,8.0,26.96,215.68
ORD_0879,Boots,5.0,20.0,100.0
ORD_0079,Jacket,9.0,15.78,142.02
ORD_0176,Jump Rope,8.0,112.2,897.6
ORD_0239,Football,2.0,122.47,244.94
ORD_0961,Eye Cream,8.0,,
ORD_0929,Webcam,2.0,1047.62,2095.24
ORD_0947,Laptop,8.0,20.0,160.0
ORD_0032,Jeans,5.0,20.0,100.0
ORD_0048,Chocolate,10.0,13.22,132.2
ORD_0459,Hair Oil,5.0,20.0,150.0
ORD_0955,Vase,7.0,74.99,524.93
ORD_0884,Swim Goggles,6.0,20.0,102.0
ORD_1200,Microphone,6.0,779.69,4678.14
ORD_0570,Instant Noodles,9.0,29.39,264.51
ORD_0738,Toothbrush,7.0,,
ORD_0516,Fitness Tracker,7.0,228.04,798.14
ORD_1123,Headphones,1.0,750.23,375.12
ORD_0387,Soup,5.0,,
ORD_0250,Foam Roller,5.0,77.79,388.95
ORD_0397,Hair Oil,,20.0,
ORD_0039,Laundry Basket,5.0,119.13,595.65
ORD_0788,Skipping Rope,1.0,152.47,152.47
ORD_0462,Badminton Set,4.0,178.08,712.32
ORD_0899,Basketball,3.0,20.0,60.0
ORD_0887,Peanut Butter,4.0,28.1,112.4
ORD_0024,Jeans,7.0,,
ORD_0662,Smartwatch,5.0,576.28,2881.4
ORD_0991,Boots,9.0,20.0,180.0
ORD_0665,Soap Dispenser,8.0,71.41,571.28
ORD_0878,Webcam,8.0,1047.62,8380.96
ORD_0797,Microphone,4.0,779.69,3586.57
ORD_0653,Tablet,1.0,1346.72,1346.72
ORD_0804,Dumbbell,1.0,180.1,180.1
ORD_0619,Honey,9.0,3.42,26.16
ORD_0157,Picture Frame,9.0,88.73,798.57
ORD_1099,Crackers,7.0,24.01,168.07
ORD_0884,Fitness Tracker,8.0,228.04,1824.32
ORD_0988,Coffee,10.0,9.46,94.6
ORD_1154,Headphones,9.0,750.23,6752.07
ORD_0835,Picture Frame,9.0,88.73,798.57
ORD_0974,Gamepad,6.0,1043.03,6258.18
ORD_0639,Tablet,1.0,1346.72,1346.72
ORD_1040,Gym Bag,9.0,133.33,1199.97
ORD_1108,Cushion,5.0,6.27,31.35
ORD_1046,Olive Oil,6.0,15.63,93.78
ORD_1081,Water Bottle,,21.73,
ORD_0242,Protein Bar,6.0,,
ORD_0849,Speaker,9.0,1049.85,9448.65
ORD_0012,Protein Bar,8.0,6.97,55.76
ORD_0748,Tea,2.0,,
ORD_0947,Power Bank,5.0,266.91,1334.55
ORD_0989,Razor,2.0,62.25,124.5
ORD_0075,Soap Dispenser,6.0,71.41,492.73
ORD_0021,Tablet,2.0,1346.72,2693.44
ORD_0957,Jump Rope,8.0,112.2,897.6
ORD_0554,Soup,3.0,26.96,80.88
ORD_0303,Tea,6.0,3.37,20.22
